sentence1,sentence2,label,idx
Malawi confirms president's death,A group of people eat at a table outside.,0.039435502593361,108
I agree with others (and yourself) in that I have never heard this phrase in English.,There is a boy and a girl.,3.656902742310847,902
A woman and man are riding in a car.,lay down a knife horizontaly on the cloves and hit it.,4.680390023048306,1105
Obama signs law aimed at barring Iran UN envoy,"Another migrant boat capsizes off Italy, 27 dead",2.550256901016821,1355
"There's a geek answer to this, and a practical answer to this.",Jerry Sandusky convicted of child sexual abuse,0.107900795204795,494
"""I do not wish to be present during this witness,"" he told Stanislaus County Superior Court Judge Al Girolami.",At least 78 killed in Pakistan church bombing,1.246832222570651,1361
A woman cuts up some vegetables.,"Additional to the other answers, basil famously doesn't like to be damp overnight.",4.449927435679558,316
"In the latest violence, insurgents threw a bomb at a U.S. convoy in northern Baghdad, killing one soldier.",Iran says Israel lying about rockets,0.064647490644325,756
I visit AZ every summer and include some hikes in the desert when I'm there.,A person makes fire.,2.533304156393461,1495
"I use Elinchrom Skyports, but if money is not an issue then go for PocketWizards.",A black steam train traveling on the railroad tracks.,2.413406428961012,800
A man is throwing a penny into a fountain.,"According to current models of human concept learning, the answer to your question is both.",1.728517509732744,295
The man is shaking hands with other men.,The topics you mention are very broad and not closely related in the scientific world.,3.829351489607742,998
a young boy climbing on a rock wall,A woman is placing eggs into a pan.,3.738592729288097,1419
"Before you want to start the study of a subject, figure out what you want to achieve.",One human-being reliance on other(s) awareness is defined by the level of trust between the humans.,2.496741667282797,6
A monkey is karate kicking a person.,Fierce clashes in east Syria as US pushes peace talks,4.746009775266788,622
The black bird is sitting on the ground.,The back of a pig under a tree with a cow in the background.,0.36409475639993,320
I visit AZ every summer and include some hikes in the desert when I'm there.,A flag is waving.,4.042474994936885,952
A bird eating from a bird feeder.,Cardinals enter Sistine Chapel to elect pope,4.838609429913303,487
"Reading your post, made me think of my younger years !!",Any breed of dog can be perfectly safe or extremely dangerous.,3.327668801143701,405
So it's important to have a basic understanding before you even get on skis.,A man is laying on the floor holding a baby up above him.,3.729562513286291,357
I found it difficult to mark just one answer as correct because all are.,West raises stakes over Syria chemical claims,0.726651820238917,240
A man is playing a guitar.,"Astronomers have clocked eight more moons orbiting Jupiter, bringing its known total to 60.",4.155968398637663,727
"The technology-laced Nasdaq Composite Index <.IXIC> jumped 26 points, or 1.78 percent, to 1,516.",Sylvester Stallone's Son Found Dead At Home,4.333128376302885,190
Two people in snowsuits laying in the snow making snow angels,Three women are sitting near a wall.,2.99340598022921,979
The people are leaving the airplane.,Manchester United owner Malcolm Glazer dies at 85,0.744489486680575,958
Senate confirms Janet Yellen as chair of US Federal Reserve,A man and woman are riding bicycles across a junction in the city.,0.072787808950044,1491
"As others have mentioned, the iRobot Roomba is an excellent example of a household robot which does meaningful work.",One World Trade Center Named Tallest US Building,2.777537626062643,785
There was girl stranded on the roof.,A person is pouring olive oil into a pot on the stove.,0.337344578086976,1483
"I have no idea why it is voted up, but Rex Kerr's answer begs the question.",There are three main factors that drive the low shadow economy in the US.,2.546745566134426,165
"Justices said that the Constitution allows the government to administer drugs only ""in limited circumstances.""",a group of people white water rafting in a blue raft.,2.755013447550669,318
I started watching the Stargate series by watching Atlantis first!,The difference is the amount of protein contained in the flour which can range from 5% to 15%.,0.588664099788732,373
PG&E Corp. shares were up 39 cents or 2.6 percent at $15.59 on the New York Stock Exchange on Tuesday.,Lossless / nondestructive edits are reversible and would entail transforming and/or appending the data in a way that could be reversed.,2.027350681544226,622
The cougar is chasing the bear.,A man is on a roof dancing.,4.050662245173956,910
Singapore stocks end up 0.11 pct,"According to the State Department list, about 25 nations have signed bilateral agreements in the past four months, about half in the past three weeks.",4.483542670173384,949
In general there are a number of different distinct workflows that lead to a poster.,A man is eating something.,3.522466740067393,757
A woman is riding a horse on the beach.,A woman is cooking something.,1.278186537731916,547
The udders of a dairy cow that is standing in a pasture near a large building.,"Speaking from my own experience, I would rather carry different ND filters that combine two polarisers.",4.701881056383654,1089
The puppy is outdoor.,Buy a 3 panel screen and use it to separate the work area from the sleeping area.,4.950924529987462,448
The biggest reason I can think of is that you're taking away a defence mechanism for the cat.,A baby is being fed peas.,0.073182405298032,1168
"Some ancient historical precedent exists for preferring $10$, but also for $6$, so that's mixed support from Wikipedia on perfect numbers.",Two teenagers arrested after string of sex attacks on Manchester University campus,0.926114211758373,541
The retailer said it came to the decision after hearing the opinions of customers and associates.,There is another problem with applying instant replays beyond just interrupting the flow of the game.,0.560799175237279,1437
People are near water,Suicide bomber strikes in Syria,4.582792313141129,19
A little blonde girl is standing in front of a water fountain.,Some people are dancing on stage.,3.14247086352256,609
A man is playing the drums.,A boy is vacuuming.,4.403894350659053,1450
I've stored pancakes in the freezer for over two month and not had any freezer burn.,"""There's very strong interest in getting money back to the ratepayers as quickly as possible,"" Commissioner Susan Kennedy said.",1.686181895488821,838
A group of people in boats racing towards the shore.,A man is riding a horse in the desert.,3.019733700222276,1431
A man sitting on a bench looking at a dog on a leash sitting on sidewalk.,Two dogs face off of each other on the grass.,0.430376516695977,23
Poll: Cory Booker takes early lead for N.J. Senate,"Pakistani Taliban 'elect new chief', vow 'unprecedented' revenge",4.677315215129266,613
An office with multiple desks and green walls.,Hundreds dead or injured in China quake,0.820477529289736,1163
The child is the woman's kid.,"""I'm not going to be sponsoring it because it's not our proposal, but I'm not responding to it in a negative way,"" he said.",4.704463662550769,409
Singapore stocks end up 0.11 pct,Here is my answer to a similar question posted on the physics stack exchange website.,1.402912752063643,38
"Sources say agents confiscated ""several"" documents he was carrying.",a black and white dog walking through the grass with a long stick in his mouth.,2.289363615624138,1137
The man is trying to feed the snake with a mouse.,I agree with the commentators that your question is a little confusing.,4.950094414069443,843
"From the start, however, the United States' declared goal was not just to topple Saddam but to stabilize Iraq and install a friendly government.",Janet Yellen: Five things you might not know,1.613094545779221,520
A person pours cooking oil into a pot.,An older child is playing with a doll while gazing out the window.,3.031254914852497,1377
A woman is playing the flute.,People are out sitting in front of a garden.,4.12243918866393,994
"A tent may give you slightly more protection than sleeping out in the open, but not much.","Yes, the receiver needs to wait until the ball touches his playing area, otherwise it counts as being obstructed.",1.256873047639234,1139
A woman is playing the flute.,"The rovers act as robotic geologists, moving on six wheels.",1.744609707640457,1145
"Earlier Thursday, PeopleSoft formally rejected the unsolicited bid from Oracle.","I don't know if I should say this, but if your job is making you anxious.",1.216457384940133,939
Algeria president gets therapy after stroke: state media,A blue moped parked on the sidewalk.,1.201492572851318,717
"RT Jones analyst Juli Niemann said Grant was ""the one we were all pulling for.",Obama waiting for midterm to name attorney general,2.080370554903073,940
A group of peoples posing in fur hats.,Kenya SC upholds election result,0.414128770873332,53
Music Industry Pays Tribute to Whitney Houston,"In mathematics, we already have a database of this sort - two them, in fact, with in MathSciNet and Zentralblatt MATH.",2.180268277787686,708
The lady made some slices on the shrimp.,Brown and white cows are eating from a trough.,4.932995763773446,305
"First, double-check the dog's body language to make sure that it is truly aggressive.",China's yuan weakens against USD for third day,1.084305132304762,461
Not all negative claims can be validly reformulated into positive claims.,"Held in Guatemala, software guru McAfee fights deportation",4.087060128298543,877
"In the United States, jails are operated by cities and counties (or equivalent).",Older woman holding newborn baby.,0.25601703323165,121
A white plane on the runway.,The woman is eating.,0.363709586068892,293
"The upcoming second-quarter earnings season will be particularly important in offering investors guidance, they say.",Two dogs play in the grass.,4.937495104259975,511
"Scrimshaw, Supervisor, Best Minister and Ten Most Wanted are expected to complete the Belmont field.","Russia, China veto UN resolution on Syria killings",4.943346491379007,401
There is a black dog jumping into a swimming pool.,"The technology-laced Nasdaq Composite Index was down 25.36 points, or 1.53 percent, at 1,628.26.",2.862582763931474,568
The white ducks are standing on the ground.,The dispute has led Ukrainian president Leonid Kuchma to cut short a state visit to Latin America.,3.879802355083224,1271
The man stirred the sauce for the chicken.,There is another problem with applying instant replays beyond just interrupting the flow of the game.,2.41792593313833,1265
We always put it crushed up in a bit of butter or on a sardine.,US presidents pay tribute to Mandela,4.740995308299334,1065
An older Asian couple poses with a newborn baby at the dinner table.,I am not convinced that positivism is routinely asociated to a leftist ideology.,1.244407813794266,929
"About 25 governments have signed in the last four months, about half of those in the last three weeks.",A person is placing a baby komodo dragon into a container.,3.123170275833116,816
"In September, Hewlett-Packard signed a development and marketing deal with the company.",TThe girl is standing in front of the open door of the bus.,2.992085399166309,1119
North American markets finished mixed in directionless trading Monday as earnings season begins to slow and economic indicators move into the spotlight.,"I have two suspicions: One, you're undercooking your roux, the flour and butter mixture, and not fully incorporating the flour.",4.659973023039018,890
"Yes, it's true that the apparent size of the Moon is 30 arcmin.",Black and white cat sitting on wood chair looking up.,2.067000298835259,1128
"3 killed, 4 injured in Los Angeles shootings","""Ten of six"" probably means 5:50 but I have not heard it before.",4.578282925120943,1204
Iraq Releases Suspected Hezbollah Operative Wanted By U.S.,Two white dogs walk through a huge bank of mountain snow.,2.339281700264957,308
Syrians trade blame over blasts,"As with the definition of Palestine, the definition of Israel varies depending on whom you ask.",3.175700598651622,630
A group of people in boats racing towards the shore.,The findings appear in Wednesday's Journal of the American Medical Association.,3.030497356333527,1320
A possibility is to have a family meeting with the stated goal of working out the reward(s) for chores.,A helicopter flies over water.,2.685240832671827,1289
Executive recruiters say that finding a seasoned chief merchandising officer will perhaps be the trickiest of all hires because there is such a dearth of good ones.,"The difference is huge, as not all non-physical things exist in minds.",2.296566876667274,1333
I was invited in to pitch story ideas to Ron Moore at ST:TNG.,Salmon is a great choice and it's readily available pretty much everywhere.,1.526596078925535,128
Net revenue rose to $3.99 billion from $3.85 billion during the same quarter last year.,A woman plays an electric guitar.,1.518861670795468,1343
Three dogs playing in the snow.,"Ozbus offer a 29 week tour of South America, starting and finishing in Quito.",0.514600681775939,745
7 detained for 'house sister' scandal,"As in Russian, Polish marks animate masculine nouns by having a genitive-accusative vs. the nominative-accusative of inanimate masculines.",4.214392782971292,361
"US, Russia enter third day of Syria talks",I think a learning attitude is the founding skill of a self-taught person.,4.719462066461496,736
Aristotle didn't put the world at the center of the universe per se.,A woman is applying cosmetics to her eyelid.,1.542232605158978,326
A man and a woman on a bench.,A woman is peeling a prawn.,0.367775172310707,967
Venezuela's Chavez in Cuba for 3rd anti-cancer treatment,"Although headgear is allowed to be worn, it is not advised for anyone other than the goalkeeper.",1.719912341855237,761
"When I needed a travel tripod, I also opted for a Trekpod.",This is an example I always find is helpful for first year.,4.729952218006861,1345
The retailer said it came to the decision after hearing the opinions of customers and associates.,You'll always want to add fish into a tank slowly.,4.906255640038348,1089
Several televisions are on the floor and stacked up on top of one another.,A woman is chopping garlic with a knife.,4.27984445350177,1140
So it's important to have a basic understanding before you even get on skis.,Japan: World's Oldest Man Ever Dies Aged 116,3.757810252109878,320
The author is one of several defense experts expected to testify.,Nigeria church blast kills at least 12,3.098420657133025,1153
A woman and a man are amused by headphones.,Mahmud controlled access to Saddam and was frequently at his side.,1.768778714000582,596
I've never adjusted the length of time based on number of eggs.,Roadside bomb kills 5 Afghan policemen,0.685274658049301,846
He claimed Red Hat and the Free Software Foundation with trying to undermine U.S. copyright and patent law.,A tan and white dog runs through water.,2.459060052500295,240
US Senator McCain meets opposition leaders in Ukraine,I like to think of multitasking as rapid task switching.,0.957819225362351,377
A slow lori walks around.,Eurozone to lend Spain up to 100 bil. euros,0.556577031090959,165
"Yes, absolutely - the receiving player must allow the ball to bounce before returning the serve - or any shot, actually.",China's yuan weakens against USD for third day,4.043341832271458,793
"Common side effects include nasal congestion, runny nose, sore throat and cough, the FDA said.",The man sang and played his guitar.,4.52616142335144,742
The lady cracked an egg for the mixer.,A dog jumps through a hoop.,1.22612610808466,273
A class 6 card in theory should be more than enough bandwidth for HD (1080) video for the 550D (48 MBit).,A man is holding a microphone in a room.,4.545310324968628,687
My opinion is to wait for the child to ask for it.,The woman has gray hair.,3.089091855685498,315
A close-up of a brown horse.,"By the wording of the question, I'm pretty sure you're using one of those pyramidal graters or a ""sheet"" grater.",1.310693180045716,1290
"Yes, you should stretch before running, but not the sit down and reach kind of stretching.",A man is talking.,1.389551442633973,420
A woman is riding a horse on the beach.,I am sure this is more phylosophical and ethical question than it seems.,1.171313879731502,1401
A black dog lays in the sand.,Soak whole ears in the husk in a bowl of water.,0.054357609670761,377
As part of a restructuring Peregrine sold its Remedy help desk software unit last year to BMC Software Inc.,"I would not accelerate things, to avoid getting worse grades that you want.",0.357087352684454,58
A man is making a bed.,"A skateboarder in the air at a big, outdoor ramp.",4.039573689340971,198
The rollerblades are moving.,Toulouse shooting: France was on the highest level of security of security alert,4.449528347344334,576
The WHO experts didn't say how many cases in Hebei were in rural areas.,"Speaking from my own experience, I would rather carry different ND filters that combine two polarisers.",4.214306463575238,1295
New video shows US police officers beating mentally-ill man,US captures al-Qaeda leader but fails in Somalia attack,2.293831986965916,994
"Back in the day, ""cable"" was used to describe communications sent abroad.","I'd been using paper towels to oil the grill, and I just discovered that newspapers work a lot better.",1.773375334068941,1166
The player shoots the winning points.,A man is playing a trumpet.,2.546258915167648,728
"A man eating an apple, sitting in public.",Biden calls for trust in building ‘new relationship’ with China,4.7455903350554,84
"Stars form in star-formation regions, which itself develop from molecular clouds.",We used a clean cloth or baby sock wrapped around an ice cube with our kids and grandkids.,1.162497658201835,960
The religious people are enjoying the outdoors.,That federal investigation is separate from an informal inquiry by the Securities and Exchange Commission.,4.885576623781454,848
A man is skating down a set of stairs.,A man is playing a flute.,3.237516574033286,291
An arrest warrant claimed Bryant assaulted the woman June 30 at a hotel.,Israeli forces detain 2 Palestinians in overnight arrest raids,1.636311984591212,613
The 6th U.S. Circuit Court of Appeals on Wednesday ruled that an Ohio law banning a controversial late-term abortion method passes constitutional muster and the state can enforce it.,"Most style guides recommend against using the slash in phrases like “X and/or Y”, as well as  “this is hard/impossible to do”.",1.343649162496926,526
"The first health-care worker in the country to die of SARS was a Filipina-Canadian who contracted the disease at North York General Hospital, the site of the second outbreak.",Egypt's President-Elect Morsi Starts to Form Government,3.499112951290401,74
A boy is at school taking a test.,Australia cuts interest rates to record low,4.478380164451149,881
Treasury proposal sees 1.5% increase in income tax,"Six new Krispy Kreme stores were opened in the first quarter, bringing the total number of stores to 282.",2.030531677666895,612
A man is screwing wood to a wall.,"As with the definition of Palestine, the definition of Israel varies depending on whom you ask.",3.380025987562375,118
A black and brown dog is chewing on a large stick.,A man is adding a silencer to a gun.,1.488209068978803,661
"Today in History, April 23","Three dogs playing in the snow, with a city in the background.",2.139970800135513,1276
It is perfectly okay to ask for the figure knowing well that the other person may not give.,Generally you're supposed to apply at the US consulate at your place of residence.,4.201918746863621,1010
A woman is putting her baby in a waste bin.,High court checks President's recess appointment power,3.169797467126559,592
The flag was moving in the air.,Kittens are eating food on trays.,4.575496151032699,842
A doctor prescribes medicine to a patient.,Wrap well in plastic (individually) and then put in a freezer bag.,4.82270030314432,679
"My experience with Danios has that they always have been ""bossy"" fish.",A man is adding a silencer to a gun.,1.896483704691016,518
"When I needed a travel tripod, I also opted for a Trekpod.","It's a tautology, but the mapping between logic and the English-language description is wrong.",2.536370190015997,1497
There is NO good reason for the failure to implement video plays in professional soccer.,Soak whole ears in the husk in a bowl of water.,3.242546006402205,1439
A man is on a rooftop,"A grey, black, and white cat looking at the camera.",4.83443067498504,1358
A monkey is karate kicking a person.,The issue is that it never becomes useful in its true meaning.,4.966430690244092,456
"No, there is no specific criteria for giving the man of the match award.",Bowling strike rate is defined for a bowler as the average number of balls bowled per wicket taken.,1.439464822334543,1174
Looks like you've rediscovered Jaspers's concept of the Axial Age.,At least 78 killed in Pakistan church bombing,4.087259655110961,124
"Let me share my opinion as Ukrainian citizen, from Kharkiv, eastern Ukraine.","The broader Standard & Poor's 500 Index <.SPX> shed 2.38 points, or 0.24 percent, at 995.10.",1.308016648276984,378
The religious people are enjoying the outdoors.,"I've only made a couple of bbq sauces, but they've always come out really well.",3.299655810887892,1204
ICC lawyer detained in Libya on security concerns,We have quite a few people here who have grown peppers and small tomatoes indoors and in pots.,2.621760279578388,157
The company said it would cut the wholesale price of most top-line CDs to $9.09 from $12.02.,A man is dancing in the rain.,2.930812695304788,794
Two dogs are running in a grassy field,"Gerry Kiely, a EU agriculture representative in Washington, said EU ministers were invited but canceled because the union is closing talks on agricultural reform.",4.713533223401801,222
The point of aerating your pile is to get oxygen to the microbes that break down the organic matter.,A yellow and orange bird hold on to the side of a cage.,2.003998549468167,546
A blonde woman looks for medical supplies for work in a suitcase.,The company also said it would cut wholesale prices on cassettes and change the suggested retail price to $8.98.,0.753980275363645,1063
Thai police use tear gas against protesters,You can try putting the diaper on backwards which may only work for a little while.,2.868806251416824,1193
Syrian envoy to Cyprus defects to Qatar,"On the surface, it does seem like social anxiety disorder and extroversion shouldn't both exist in the same person.",0.493919923063888,382
There is a relatively narrow set of people who are eligible to be wandering in the restricted areas.,Would you be concerned with the mind changing if he wasn't shouting and/or misbehaving?,2.465238498548137,1430
A man is riding a bicycle on a dirt path.,"I've found with my baby that it's more accurate to go by his behavior than by ""rules"".",4.533632089042259,1487
"Spurs get revenge on Lakers, lead West",The woman is pouring oil into the pan.,0.788348601202742,446
man on steps,You can get a rough estimate from using an online calorie estimation website.,0.828949674064062,812
A blonde woman looks for medical supplies for work in a suitcase.,"More than 10,000 people, most of them civilians, have been killed in three decades of insurgency.",0.762613703868228,944
"If I understand you correctly, you are looking for a hypernym of inclusion and exclusion.",The issue is that it never becomes useful in its true meaning.,1.560517793812114,339
A man helps a boy ride a bike.,It's pretty ridiculous that I've seen airlines ask for these to be turned off at times.,3.353862380456474,446
A dog and a red ball in the air.,Inclusion is the act of including and exclusion is the act of excluding.,4.063991440668687,662
The woman is waiting for her date.,The man is very skilled.,2.130490515385506,1111
A few points to add here: Coyotes are not know to be aggressive towards humans.,A busy city square in an asian country.,2.273169201789717,516
"As per your definition, a star formed in a binary system (hence near some gravitating body) is a generalised planet.",US Senate Confirms Janet Yellen as New Central Bank Chief,4.610354333494117,128
A man is jumping into water.,A woman is riding a horse.,0.228601641614317,1465
This question has already been widely discussed and answered on Skeptics.,If you can settle on purple Nunatak and Feather Friends have good sleeping bags in those colors.,3.099761077347365,1255
6.4-magnitude quake strikes off Indonesia,"In 1900, the second modern Olympic games, 22 women competed in 5 events: tennis, sailing, croquet, equestrian, and golf.",0.903240046814144,531
A bull standing in the field.,Scottish police say at least one dead after helicopter crashes into pub,1.173703098616048,1208
"These men ""are entitled to respect for their private lives,"" Kennedy said.",The form insofar is American English; the standard form in British and other English is 'in so far'.,0.694972033940642,43
Two cows graze in a field.,A woman is slicing carrot.,1.959837580341406,1371
"Appellate courts across the country have issued differing rulings on the issue, allowing public displays of the Ten Commandments in some cases and banning them in others.",Healthcare They would probably reject your implied claim that Obama's healthcare law will save lives.,3.679726036520631,121
Two men on boat floating on the water.,"Shares of BioReliance sold at $47.98 at the close of market yesterday, down 2 cents.",0.730817350674927,254
"Aloes, like most succulents, are very hardy and will withstand considerable neglect .","wikipedia, as much as it is a supposedly self correcting medium, is not necessarily a definitive account of anything.",4.746814300510257,863
Four children looking at barn animals.,A man is shaking another mans hand.,0.644039877741096,125
Israel 'bombs' Syria as envoy presses peace talks bid,A woman is slicing broccoli.,2.178862982539067,1092
A tiger is walking around his cage.,A man plays the guitar.,2.784749068153566,1386
An AeroMexico jet taxing along a runway.,"On the surface, it does seem like social anxiety disorder and extroversion shouldn't both exist in the same person.",3.376845883344322,12
Blast on Indian train kills one,Israel Police Clash With Palestinians in Jerusalem,0.92438868799143,1048
A young boy in red swim trunks is jumping into a pool.,Israel blames Iran for attacks on its diplomats,0.110516467554912,945
A woman doesn't have her arms up because she's paralyzed from the neck down,"Generally unwanted—and often pornographic or with fraudulent intent —spam is a nuisance and a distraction,"" Gates writes.",2.662183492766809,1283
I once met a physicists who held the strong AI position.,The world's largest software company said it recognized the difficulty the multiple patches posed for companies trying to apply them.,1.55459841618621,1020
Orange shares jumped as much as 15 percent.,Two dogs running through the water on a beach.,3.032953800986201,170
"Investigators uncovered a 4-inch bone fragment from beneath the concrete slab Thursday, but it turned out to be an animal bone, authorities said.",I agree with Lauren's answer: You need highs and lows in any story.,0.527937478362202,1031
"GM, the world's largest automaker, has 115,000 active UAW workers and another 340,000 retirees and spouses.","The mock explosion of a radioactive ""dirty bomb,"" the first event in the weeklong drill, occurred on several acres in the south Seattle industrial area.",3.338415864824604,363
Ukrainian Prime Minister Azarov and entire government resign,Buy a 3 panel screen and use it to separate the work area from the sleeping area.,3.389364288808183,809
A man dives into a pool.,A black and white photo of a man standing next to a bus.,4.665684483236225,141
A group of people are in the water.,Executive recruiters say that finding a seasoned chief merchandising officer perhaps will be the trickiest of all hires.,4.706207012767693,1318
The best way to clear your head after a study session is by taking on a vigorous physical exercise (min.,US military aircraft shot at during evacuation mission in South Sudan,0.095597966806977,559
A man is lifting weights in a garage.,The findings appear in Wednesday's Journal of the American Medical Association.,4.771149761509825,248
A man with a hard hat is dancing.,"That is also the recommended strategy for marathons, if you are going for time.",2.365294584962029,940
New World Trade Centre tallest building in US,A crowd of people at an outdoor event,3.417126700259222,976
A dog is stealing food from a refrigerator.,Dave Lee Travis pleads not guilty to all charges,2.553528430066865,1159
"This does not fully answer your question, but it is certainly one consideration.",The skinny dog with the long tail is traveling through the field.,2.990422367039575,447
The answer will depend significantly on what country you're traveling to.,"Investigators continue to probe virtually every aspect of Campbell's personal and financial affairs, the former mayor has said.",4.35869025566827,1493
A person is chopping coriander leaves.,A black and white dog is jumping over a hurdle.,1.915683335460649,1347
"About 25 governments have signed in the last four months, about half of those in the last three weeks.",The group of people are enjoying the outdoors.,4.51726703954196,714
A group of men walk and hang onto ropes.,"""It's a huge black eye,"" Arthur Sulzberger, the newspaper's publisher, said of the scandal.",0.171875467903425,839
A woman is peeling an orange.,The dogs play in the snow.,0.797488453106894,1188
The black and white cows pause in front of the gate.,Budget negotiations between the mayor and the City Council are entering high gear.,4.717735010518727,712
Kids are dancing on stage.,"U.S. forces struck dozens of targets on Monday, killing six guerrillas and arresting 99 others during 1,729 patrols and 25 raids conducted over 24 hours.",3.705820118281739,212
All eyes on new Pak army chief Raheel Sharif,Select images from Bangladesh building collapse,1.503238700896883,1235
A woman is putting on sun glasses.,"I have two suspicions: One, you're undercooking your roux, the flour and butter mixture, and not fully incorporating the flour.",3.866853355528256,344
A woman is mixing ingrediants.,Full text: China-EU 2020 Strategic Agenda for Cooperation,0.4897294670306,1472
"Kyoto, at least does, as described here: JR Kyoto Station.",The dogs play in the snow.,4.82384104125622,919
Boat sails in rough water.,"BusinessWeek Online has learned that the settlement could come as early as Monday, May 19.",3.154180625526722,61
A technical stop is for the benefit of the PLANE.,"Just five months ago, Dean committed to accepting taxpayer money and the spending limits that come with it and vowed to attack any Democrat who didnt.",4.444480058189612,993
World news headlines displayed on a large screen.,Cars trapped in tunnel collapse outside Tokyo,4.940480537276039,577
World's oldest man dies at 116,Two women shearing a white sheep in a wooden stall.,1.958812399965391,1060
Singapore stocks end up 0.11 pct,A man and two boys jump on a trampoline.,1.650932466491481,151
"Freeman's civil hearing may be, on the surface, about a driver's license.","You can have a look at the arXiv cultoromics website at http://arxiv.culturomics.org, which however searches in articles on the arXiv.",4.560216107292344,405
A woman peels a potato.,a black and white dog walking through the grass with a long stick in his mouth.,2.632884593703065,597
"As per your definition, a star formed in a binary system (hence near some gravitating body) is a generalised planet.",Nelson Mandela released from hospital,4.976634426807754,1208
A girl is playing a flute.,A woman cuts off a small piece of lemon rind.,2.098146420486456,732
"The user needs to evaluate for his/herself the cost/benefit of an ""obvious"" efficiency tool, such as macros.",Black and brown table in living room setting.,2.473808625627743,1330
Aristotle didn't put the world at the center of the universe per se.,"You could defer admission, but it's a little unusual to defer for a year.",3.657252733816262,821
"US, Russia enter third day of Syria talks",Iraq Said to Release Hezbollah Operative,0.233449126119185,786
"You need to be embedding a color profile in you image, as also using a browser that supports color management.",Connolly said FBI agents in San Diego and abroad spent thousands of hours investigating al-Bayoumi.,4.759483191218851,158
"""Frank Quattrone is innocent,"" Keker said in a statement.",Eurozone agrees Greece bail-out,0.919449583897254,1168
A man and a woman on a bench.,The company claimed it is the largest sale of Xserves by an Apple retailer.,0.051789040731005,588
Friends walk into a building,I have never heard or seen the phrase you mention.,1.090040515420181,279
"As mentioned in the other comments, ANOVA is problematic when mixing types of predictor variables.",Two dogs running down a path in the woods.,3.88909326166953,467
My opinion is to wait for the child to ask for it.,A group of military personnel are playing in a brass quintet.,2.676336063128313,805
Your worry is a valid one; the reader could be frustrated by this.,A man is holding a microphone in a room.,4.090936550240033,314
A man is fitting silencer on a pistol.,"Although a small city-state, Singapore is the 12th-largest trading partner of the United States, with trade volume of $33.4 billion last year.",4.442194117869924,368
The plane was estimated to be within 100 pounds of its maximum takeoff weight.,two girls walking in the street,2.784978861441898,879
A woman peels a potato.,Obama backs same-sex marriage,3.549489130652302,639
I don't think that positivism is a position of mostly leftist philosophers.,"Total shipments reached 19.5 million units last year, compared with 8.9 million units in 2001.",1.952886660737855,1054
"In English, certainly the most common use of do is Do-Support.","In 1900, the second modern Olympic games, 22 women competed in 5 events: tennis, sailing, croquet, equestrian, and golf.",3.404207041949061,843
The cook is kneading the flour.,A small black and white dog is swimming in water.,1.014774134810362,1440
"""It's a major victory for Maine, and it's a major victory for other states.",One human-being reliance on other(s) awareness is defined by the level of trust between the humans.,3.72146576920566,1364
I visit AZ every summer and include some hikes in the desert when I'm there.,A man is cleaning a cd.,0.016024000305361,1446
"If you understand yourself and your enemy, you will be far more likely to win any battle.","The broad Standard & Poor's 500 Index .SPX was up 8.79 points, or 0.96 percent, at 929.06.",0.602251438969393,527
You are safe to use the bottles as long as they have been properly sterilised.,"sufficient is an upper bound, necessary is a lower bound.",2.13649232220158,109
A man is slicing a carrot by a machine.,Two teenagers arrested after string of sex attacks on Manchester University campus,3.029679832409358,65
Your worry is a valid one; the reader could be frustrated by this.,A naked little girl being thrown into the air.,0.640004083067952,609
A man shoots a man.,The man and woman are walking.,1.879431252899356,974
A lion cub tries to climb a fence.,a boy is running on the sidewalk,1.015105165437661,169
US Senator McCain meets opposition leaders in Ukraine,Would you be concerned with the mind changing if he wasn't shouting and/or misbehaving?,1.519125408842324,805
A wonderful woman I know has the Habenera bag by REI (link).,People are out on the street.,0.752249322251818,276
U.S. fast-food workers plan nationwide strikes over minimum wage,We have quite a few people here who have grown peppers and small tomatoes indoors and in pots.,1.718700110538498,517
"The last time the survey was conducted, in 1995, those numbers matched.",A black and white photo of an old train station.,1.08375447606081,404
People are sitting around dimly lit tables while smiling and laughing.,I'm considering spending the $48 per month on the GTD (Getting things done) system advertised by David Allen.,0.86407959363102,1175
Would going on a cargo ship count as a tour?,"It will cost about $20,000 per average course of treatment -16 to 17 weeks.",4.279004437131679,1403
"A black hole (briefly), is nothing more than a dead star whose mass was more than 3 solar masses.","The lawyer for Hollins Jr., Thomas Royce, has said his client had no link to the company that owned and operated E2.",2.112570996460324,639
An arrest warrant claimed Bryant assaulted the woman June 30 at a hotel.,"a dog with a Frisbee in its mouth, jumps over a man.",4.507603210686733,9
Pakistan's Musharraf charged over Bhutto murder,I can think of three reasons why a faculty member might reveal how a student performed on a qualifying examination.,4.758381256848621,484
"""We hope all parties will continue to make efforts and continue the process of dialogue,"" the Chinese Foreign Ministry said in a statement.",Three dogs run in the snow.,2.192732220894772,350
"3 killed, 4 injured in Los Angeles shootings",A dog is carrying a man in a canoe.,4.654545063576859,1219
In some cases the implication could even be that Tom does not love her.,Israel blames Iran for attacks on its diplomats,2.544647809673274,925
This depends on the shelf life of the cultivar of tomato you purchased.,I think Stephen King's comments are helpful in this regard.,2.913388648341618,1447
A woman is slicing a meat.,"If I had to pick, Linhof would be my choice.",3.768061294880872,862
